heliostat_id,x (m),y (m)
441,145.3306175148734,178.23391444364785
442,154.1714863349076,170.64427750863902
443,162.6165991606638,162.6165991606638
444,170.64427750863905,154.17148633490757
445,178.23391444364788,145.33061751487338
446,185.36602747652947,136.11668708402559
447,192.02230857541792,126.55334706963298
448,198.18567116219754,116.66514642835413
449,203.8402939735036,106.47746802941754
450,208.97166167367877,96.01646349716046
451,213.56660211543118,85.30898608018448
452,217.61332015254806,74.38252171945115
453,221.10142791786657,63.265118492266026
454,224.02197148877994,51.98531461326617
455,226.36745387182842,40.57206517723298
456,228.1318542473738,29.054667831778676
457,229.31064342495736,17.462687570705306
458,229.9007954696665,5.825880841089655
459,229.9007954696665,-5.8258808410896785
460,229.31064342495733,-17.462687570705334
461,228.1318542473738,-29.054667831778698
462,226.3674538718284,-40.57206517723306
463,224.02197148877994,-51.98531461326619
464,221.10142791786657,-63.265118492266
465,217.61332015254806,-74.38252171945118
466,213.56660211543118,-85.3089860801845
467,208.9716616736787,-96.01646349716052
468,203.8402939735036,-106.47746802941751
469,198.1856711621975,-116.66514642835416
470,192.02230857541792,-126.55334706963298
471,185.3660274765294,-136.1166870840256
472,178.23391444364788,-145.33061751487338
473,170.64427750863908,-154.1714863349075
474,162.6165991606638,-162.61659916066378
475,154.17148633490754,-170.64427750863905
476,145.3306175148734,-178.23391444364785
477,136.11668708402567,-185.36602747652938
478,126.553347069633,-192.02230857541792
479,116.66514642835418,-198.18567116219748
480,106.47746802941754,-203.8402939735036
481,96.01646349716056,-208.9716616736787
482,85.30898608018452,-213.56660211543115
483,74.38252171945116,-217.61332015254806
484,63.26511849226604,-221.10142791786654
485,51.98531461326618,-224.02197148877994
486,40.57206517723294,-226.36745387182842
487,29.054667831778794,-228.13185424737378
488,17.462687570705377,-229.31064342495733
489,5.825880841089772,-229.9007954696665
490,-5.825880841089614,-229.9007954696665
491,-17.46268757070532,-229.31064342495736
492,-29.054667831778634,-228.1318542473738
493,-40.57206517723299,-226.36745387182842
494,-51.98531461326613,-224.02197148877997
495,-63.26511849226599,-221.10142791786657
496,-74.3825217194512,-217.61332015254803
497,-85.30898608018448,-213.56660211543118
498,-96.01646349716042,-208.97166167367877
499,-106.4774680294174,-203.84029397350366
500,-116.66514642835405,-198.18567116219756
501,-126.55334706963298,-192.02230857541795
502,-136.11668708402553,-185.3660274765295
503,-145.33061751487338,-178.23391444364788
504,-154.1714863349076,-170.64427750863902
505,-162.61659916066378,-162.61659916066384
506,-170.64427750863905,-154.17148633490757
507,-178.23391444364788,-145.33061751487335
508,-185.36602747652933,-136.11668708402573
509,-192.0223085754179,-126.55334706963303
510,-198.18567116219748,-116.6651464283542
511,-203.84029397350355,-106.47746802941765
512,-208.97166167367874,-96.01646349716047
513,-213.56660211543115,-85.30898608018454
514,-217.61332015254803,-74.38252171945128
515,-221.10142791786657,-63.26511849226596
516,-224.02197148877994,-51.9853146132662
517,-226.3674538718284,-40.57206517723306
518,-228.1318542473738,-29.054667831778602
519,-229.31064342495733,-17.46268757070549
520,-229.9007954696665,-5.825880841089684
521,-229.9007954696665,5.8258808410896
522,-229.31064342495733,17.46268757070541
523,-228.1318542473738,29.054667831778723
524,-226.36745387182842,40.57206517723298
525,-224.02197148877997,51.98531461326611
526,-221.1014279178666,63.26511849226587
527,-217.61332015254803,74.38252171945119
528,-213.56660211543118,85.30898608018447
529,-208.97166167367865,96.01646349716059
530,-203.8402939735037,106.47746802941738
531,-198.18567116219754,116.66514642835413
532,-192.02230857541795,126.55334706963295
533,-185.36602747652938,136.11668708402567
534,-178.23391444364782,145.3306175148734
535,-170.64427750863916,154.17148633490743
536,-162.61659916066384,162.61659916066375
537,-154.17148633490766,170.64427750863896
538,-145.33061751487335,178.23391444364788
539,-136.11668708402559,185.36602747652944
540,-126.55334706963303,192.0223085754179
541,-116.6651464283542,198.18567116219748
542,-106.47746802941747,203.84029397350363
543,-96.01646349716049,208.97166167367874
544,-85.30898608018438,213.56660211543124
545,-74.38252171945129,217.61332015254803
546,-63.26511849226617,221.1014279178665
547,-51.98531461326621,224.02197148877994
548,-40.57206517723308,226.3674538718284
549,-29.05466783177862,228.1318542473738
550,-17.462687570705505,229.31064342495733
551,-5.825880841089698,229.9007954696665
552,0.0,243.92100000000002
553,11.606228489643044,243.6447202408585
554,23.18616513879954,242.81650682594938
555,34.71357766645799,241.438235925039
556,46.16235277563562,239.5130297650167
557,57.506555308394994,237.04524955704662
558,68.72048699731837,234.04048561702183
559,79.77874468034881,230.50554470170067
560,90.65627784712275,226.4484345892135
561,101.32844538643313,221.8783459388695
562,111.77107140627167,216.8056314713576
563,121.9605,211.2417825165041
564,131.87364883458682,205.19940298171457
565,141.48806143951623,198.69218080006996
566,150.78195807791624,191.73485692275548
567,159.73428508466787,184.34319192606506
568,168.32476255972824,176.53393030862685
569,176.53393030862682,168.32476255972827
570,184.34319192606506,159.7342850846679
571,191.73485692275545,150.78195807791627
572,198.69218080006993,141.48806143951626
573,205.19940298171454,131.87364883458685
